#    row  column               value [au]
      22      25  -2.8443319560235767E-04
      23      25  -7.4618533452144795E-03
      24      25   1.2063625118661351E-03
      28      25   3.1444552266611461E-15
      29      25   1.6973217282823611E-14
      30      25   3.1641775741744080E-14
      31      25   7.1617345307050473E-01
      32      25  -2.4581941247312259E-15
      34      25  -6.5337338320708215E-05
      35      25   2.3980704397195346E-15
      37      25   1.0971423092407551E-03
      39      25   6.9372588694636850E-03
      40      25  -8.4336762741743371E-02
      49      25   6.0364595422712281E-06
      51      25  -1.0390165241759900E-02
      52      25  -1.3681432906087861E-02
      53      25  -6.4931245651590362E-04
      54      25  -1.2392677095732859E-15
      57      25  -6.5466249346361444E-02
      63      25  -1.0075517480018221E-15
      68      25   2.3061696827201953E-05
      69      25  -2.0309276230749511E-04
      72      25  -3.8567941360641837E-04
      74      25  -1.4726992407218678E-03
      83      25  -2.1507854875632115E-04
      85      25  -1.0888598681490003E-04
      89      25   5.2919521541201461E-05
      90      25  -2.2053338741235382E-03
      98      25   2.6811708062256120E-05
     102      25   1.4960134450806581E-04
     107      25  -7.4800740153610360E-06
     113      25  -1.6151674391702477E-05
     115      25  -1.4718089776079632E-04
     121      25   6.7063403461969175E-05
     124      25  -1.4277048678996916E-04
     129      25  -4.4041803970190986E-05
     136      25  -5.6292882922817847E-05
     137      25  -5.5457162418999455E-06
     140      25  -6.7297886937808235E-05
     143      25  -1.7203335769102733E-04
     147      25  -2.2600883256080417E-05
     150      25   1.2023316429391734E-04
       4      26  -1.6657593649551050E-02
       8      26   1.5838674393523353E-01
      13      26  -2.9737390320319762E-15
      15      26  -4.6388939063447988E-15
      16      26   9.5824543790016015E-01
      21      26  -4.5710882432886568E-01
      48      26   2.7713929817562077E-01
      58      26  -1.6834341456148169E-01
      70      26   1.1125088803082236E-01
      14      27  -1.2907598678306450E-02
      19      27  -5.1981922151473267E-05
      20      27   4.7656353571817539E-01
      23      27  -9.6922779776885647E-03
      24      27  -1.4068156158046816E-01
      27      27  -3.4616761842981128E-15
      34      27   6.7837738767503231E-01
      36      27  -1.5280911377171211E-06
      37      27  -1.1888814608949450E-15
      40      27  -5.0132760392968570E-06
      41      27  -1.2573709322664877E-15
      51      27  -2.1664913429608144E-05
      52      27  -2.3974669654123725E-04
      55      27  -1.7643918495210353E-03
      57      27   1.4177257096797676E-05
      65      27  -5.5944754109755142E-02
      67      27   7.2532178388519722E-04
      72      27   3.8963615011450493E-04
      73      27   4.3698204133382795E-04
      80      27   4.3707639337271518E-07
      83      27  -1.7310507362800358E-05
      85      27  -8.4505238033791492E-04
      90      27   7.0593358962131568E-06
      95      27   5.2919503728652835E-04
      98      27  -3.4793133215463432E-07
     100      27  -9.0367463820308289E-05
     109      27  -1.3847196559956582E-03
     115      27   2.9753460366374950E-05
     118      27   1.0204283476232645E-05
     121      27  -5.9421205055851045E-06
     125      27   5.5162274585939962E-05
     129      27  -4.8847566812788608E-05
     135      27  -6.8769916814930416E-05
     136      27   6.8406400954526490E-07
     138      27   1.4789861770075286E-05
     140      27   5.7529883313208882E-06
     146      27  -7.6783284337775177E-06
     147      27  -5.9582327354354925E-06
     150      27  -5.5242064910970483E-06
       1      28  -6.0214774836197858E-05
       3      28  -3.0323721372376850E-03
       9      28  -3.5426719108790631E-04
      10      28  -3.1049912186846973E-05
      12      28  -4.1988423700431102E-15
      13      28  -7.2930412903657968E-02
      15      28   7.7666924304533686E-03
      19      28  -1.1363459851271601E-14
      22      28   8.7831053573460338E-01
      23      28   7.2567268989202337E-15
      25      28   3.1444552266611477E-15
      31      28  -9.1644788695015571E-04
      35      28   1.0006072509783084E+00
      37      28  -8.4938715403420850E-02
      38      28   1.3694466229151553E-14
      39      28   9.4234498379140545E-03
      45      28   6.1150820049536989E-03
      48      28  -1.5954893007630418E-15
      49      28  -2.9942458287325051E-02
      53      28   5.6371550034747708E-05
      54      28   1.1794023651574731E-02
      60      28  -6.9188882657141265E-02
      68      28  -7.5196855741958574E-03
      69      28  -4.7318322138836813E-02
      74      28   4.9078908369071163E-03
      77      28  -3.0155628665382814E-04
      89      28  -1.5815512834179309E-02
      93      28  -2.1651995094915600E-02
     101      28  -1.2406979029986439E-02
     102      28  -9.9271585796729218E-04
     107      28   1.5047235863274134E-02
     113      28  -1.1497119789943201E-02
     124      28   5.4834859260732328E-04
     137      28   1.1411883442747420E-02
     143      28   6.4652689277597914E-03
       1      29   1.0632976823909980E-04
       9      29  -4.7184954680598246E-02
      10      29  -3.8099474825125206E-02
      12      29  -1.8085997112291059E-15
      14      29   2.8324330766272464E-04
      19      29   4.8272064339919358E-03
      22      29  -6.7906525404621804E-02
      23      29   4.1182924782842889E-01
      24      29   4.5338194311374924E-01
      25      29   1.6973217282823615E-14
      31      29  -5.9647860779129033E-03
      34      29  -8.3323281826164011E-02
      36      29   2.9934743356355270E-15
      37      29   6.5862238990755295E-01
      38      29   3.1418707223457037E-14
      39      29   4.4345636275571859E-01
      40      29   5.2258121973305059E-03
      45      29  -1.5584305976971273E-15
      49      29  -9.6290458829240231E-03
      51      29  -5.6913882393176980E-03
      52      29  -6.1535383608214603E-02
      53      29   2.1842610367847173E-06
      57      29  -3.7781767438356109E-02
      66      29  -1.5558414668708452E-15
      68      29   1.5844031367779479E-04
      69      29   7.9503877830833355E-04
      72      29  -3.9400537210976687E-02
      74      29   4.4235800211303950E-05
      83      29  -2.1031697138067288E-03
      85      29  -8.1480077618169652E-06
      89      29  -2.0901382425241267E-03
      90      29   1.1570459770357104E-03
      98      29  -2.4955482558310663E-04
     102      29  -2.0926864520481884E-06
     107      29   1.3813629040498863E-03
     113      29  -5.7075663919621501E-04
     115      29  -1.4103107354765249E-03
     121      29   1.0335825205446681E-04
     124      29   7.0842620940449614E-06
     129      29   3.2239984204269356E-04
     136      29  -3.0750356615635658E-05
     137      29   6.5527913236315487E-04
     140      29   2.7083336505982606E-04
     143      29   2.4216969552598992E-04
     147      29  -5.9792659156735666E-04
     150      29  -2.3800736098445651E-04
       1      30   2.3632895778983931E-04
       9      30  -3.4454977288610390E-02
      10      30  -3.4036201545232549E-02
      12      30  -3.2746181841114534E-15
      14      30   1.0013525664528827E-03
      19      30   4.1209180738790950E-03
      22      30   7.4628046310567714E-02
      23      30   2.9132018459732328E-01
      24      30  -5.6888471088788350E-01
      25      30   3.1641775741744080E-14
      31      30  -6.0567555546731273E-03
      34      30   9.5737851847450386E-02
      36      30   9.1738272895502064E-15
      37      30  -5.9130500664882424E-01
      38      30   4.7885631729078220E-14
      39      30   5.6139678853653130E-01
      40      30   4.4881153549171365E-03
      43      30  -1.5398886904821316E-15
      45      30  -3.6441211560494409E-15
      47      30  -2.4773843843983532E-15
      49      30   1.1379626924108408E-02
      51      30  -4.9002276567142794E-03
      52      30  -5.2855564448227810E-02
      53      30  -4.0382252581450798E-05
      57      30  -3.3102936936767108E-02
      66      30  -3.1388794138740943E-15
      68      30  -1.7511500512431373E-04
      69      30  -1.1718364255355398E-03
      72      30   3.7943250314178764E-02
      74      30   2.6905831029342171E-05
      83      30  -2.1558655239596715E-03
      85      30  -1.0666964908593571E-03
      89      30   2.6172593513943652E-03
      90      30  -2.6890845626637358E-04
      98      30  -1.9703267000995792E-04
     102      30   1.2845088070232965E-04
     107      30  -1.6791069784466506E-03
     113      30   9.0058111666816928E-04
     115      30   1.7184509040769791E-03
     121      30  -7.4091638131558953E-05
     124      30  -7.1468785354465651E-05
     129      30  -4.3123514937610228E-04
     136      30  -1.8620791856831565E-05
     137      30  -8.9052061642395453E-04
     140      30  -4.4863278890420127E-04
     143      30  -5.4920763445764876E-04
     147      30   7.7056277011837686E-04
     150      30   4.4110839289526212E-04
       2      31  -1.5574990217545525E-03
       6      31  -6.0628740842387684E-05
       7      31  -1.5399407389547618E-04
       9      31   2.8193208324970994E-15
      10      31   2.7821176297298719E-15
      11      31  -1.1212086124993317E-02
      12      31  -7.1286197144284844E-02
      13      31   4.3572448504323846E-15
      15      31   1.1129275659567157E-15
      17      31   1.6249768841037585E-04
      19      31  -1.5367542796004177E-15
      22      31  -6.1351706763293889E-15
      23      31  -2.3708074217832927E-14
      24      31   1.3923914310195760E-14
      25      31   7.1617345307050484E-01
      28      31  -9.1644788695015658E-04
      29      31  -5.9647860779128981E-03
      30      31  -6.0567555546731308E-03
      34      31  -2.1687000271625619E-15
      35      31  -1.2029481682557450E-14
      36      31   4.6467450734343006E-15
      37      31   9.0692933847195297E-15
      38      31   8.7663155366540146E-01
      39      31  -5.2702027831544017E-14
      41      31  -1.0402978246527769E-04
      44      31   7.3356746407182913E-03
      46      31  -5.2730323909837978E-03
      47      31  -8.3257747905867638E-02
      48      31   1.9379892906861531E-15
      52      31   3.9331022931510524E-15
      57      31   2.4649336850076414E-15
      59      31  -2.4481685273080380E-04
      61      31  -1.1698495437346763E-02
      62      31  -1.2451636948272586E-02
      63      31  -5.5661399797460693E-03
      66      31  -6.3316963983102423E-02
      67      31   2.3910794464024113E-14
      78      31  -1.3192090596251100E-03
      79      31   2.9378604224530543E-03
      81      31  -5.3434883719648198E-04
      84      31  -4.6023880958221582E-03
      92      31  -8.0606882947149947E-04
      94      31  -1.3429581663896878E-04
      99      31  -3.0304769326218069E-03
     108      31   4.6943695572891647E-04
     110      31   8.8375615803214973E-04
     120      31   2.3833174740935659E-03
     126      31   2.1180446052183329E-04
     130      31   2.3669978622498406E-03
     131      31   1.3035889714153428E-03
     139      31  -1.4918707946294253E-04
     144      31  -1.4799291582833945E-03
     148      31  -1.4575452978818637E-03
      14      32  -3.3498876734701794E-04
      19      32  -8.5315834088183912E-02
      20      32  -5.0208028435017168E-06
      23      32   7.9368686768034411E-03
      24      32  -5.1303256942407643E-04
      25      32  -2.4581941247312259E-15
